3.07522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.12492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.1742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.22496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.27484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.3249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.37481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.42431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.47421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.52421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.57418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.62422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.67416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.7242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.77416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.82417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.87417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.92419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.97417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.02419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.07418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.12419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.17418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.22423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.27419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.32419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.37419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.42423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.47419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.52424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.57422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.62422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.6742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
