3.05953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.10782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.15779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.20713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.25715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.30711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.35713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.40711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.45709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.6071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.65711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.70711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.75711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.80709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.85711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.90711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.95712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.00711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.05712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.10809,387.318,37.5705,93.003,1.98081,-12.1193,-3.32165,nan,nan,nan,nan,nan,nan
4.15775,389.93,38.0485,93.6213,1.8745,-12.0648,-3.36537,389.93,38.0485,93.6213,1.8745,-12.0648,-3.36537
4.20776,389.244,37.9903,93.3938,1.95294,-11.8941,-3.52922,389.244,37.9903,93.3938,1.95294,-11.8941,-3.52922
4.25784,390.02,37.9043,93.6399,2.00795,-12.0801,-3.75615,390.02,37.9043,93.6399,2.00795,-12.0801,-3.75615
4.30793,389.509,37.9821,93.6118,1.86165,-12.2708,-3.4668,389.509,37.9821,93.6118,1.86165,-12.2708,-3.4668
4.35811,389.118,38.1731,93.4428,1.8687,-12.2198,-3.16309,389.118,38.1731,93.4428,1.8687,-12.2198,-3.16309
4.40819,387.618,38.179,93.2251,1.67446,-12.3407,-2.81705,387.618,38.179,93.2251,1.67446,-12.3407,-2.81705
4.4583,389.582,37.9751,93.5009,1.90273,-11.9405,-3.46365,389.582,37.9751,93.5009,1.90273,-11.9405,-3.46365
4.50834,390.116,37.9035,93.5847,2.00747,-11.8805,-3.76232,390.116,37.9035,93.5847,2.00747,-11.8805,-3.76232
4.55847,387.985,38.3358,93.0696,1.87752,-11.9366,-2.98543,387.985,38.3358,93.0696,1.87752,-11.9366,-2.98543
4.60858,389.853,38.2828,93.4707,1.99075,-11.9007,-3.24545,389.853,38.2828,93.4707,1.99075,-11.9007,-3.24545
4.65868,389.311,38.142,93.3519,1.96674,-11.9041,-3.34781,389.311,38.142,93.3519,1.96674,-11.9041,-3.34781
4.7088,389.198,38.0133,93.4295,1.83676,-12.3265,-3.21577,389.198,38.0133,93.4295,1.83676,-12.3265,-3.21577
4.75895,387.445,37.5602,93.2688,2.01918,-12.7498,-3.4,387.445,37.5602,93.2688,2.01918,-12.7498,-3.4
4.80905,387.919,37.8349,93.2031,1.91804,-12.6619,-3.13159,387.919,37.8349,93.2031,1.91804,-12.6619,-3.13159
4.85916,388.441,37.7358,93.454,2.10202,-12.844,-3.39249,388.441,37.7358,93.454,2.10202,-12.844,-3.39249
4.90923,387.125,37.6515,93.1241,1.96714,-12.8069,-3.2811,387.125,37.6515,93.1241,1.96714,-12.8069,-3.2811
4.95933,387.125,37.6515,93.1241,1.96714,-12.8069,-3.2811,387.125,37.6515,93.1241,1.96714,-12.8069,-3.2811
5.00945,388.91,37.8164,93.2717,1.84803,-12.5077,-3.33578,388.91,37.8164,93.2717,1.84803,-12.5077,-3.33578
5.05954,389.017,37.8638,92.8812,1.71142,-12.0293,-3.31572,389.017,37.8638,92.8812,1.71142,-12.0293,-3.31572
5.10961,388.254,37.8558,93.1646,2.08056,-12.5612,-3.19749,388.254,37.8558,93.1646,2.08056,-12.5612,-3.19749
5.15972,387.144,37.6639,93.219,1.88691,-12.911,-3.28473,387.144,37.6639,93.219,1.88691,-12.911,-3.28473
5.20988,387.783,37.7502,93.3517,1.88148,-12.8954,-3.19922,387.783,37.7502,93.3517,1.88148,-12.8954,-3.19922
5.25999,459.134,46.2544,108.755,1.36167,-11.957,-2.25108,387.783,37.749,93.2579,1.89914,-12.7876,-3.23473
5.31009,388.428,37.6825,92.7631,1.70912,-12.0843,-3.32491,388.428,37.6825,92.7631,1.70912,-12.0843,-3.32491
5.3602,386.389,37.675,92.4004,2.10465,-12.3092,-3.02362,386.389,37.675,92.4004,2.10465,-12.3092,-3.02362
5.4103,386.464,38.6579,91.1407,1.60104,-12.1429,-3.18934,386.464,38.6579,91.1407,1.60104,-12.1429,-3.18934
5.46072,398.282,33.7234,98.9666,8.80371,-18.6199,-11.4285,398.282,33.7234,98.9666,8.80371,-18.6199,-11.4285
5.51589,87.5424,-16.3673,31.2582,10.1778,-15.2003,-41.2259,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.56036,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.61006,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.66016,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.71032,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.76035,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.81048,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.86071,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.91079,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
5.96093,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.01105,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.06111,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.11126,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.16167,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.21143,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.26152,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.31161,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.36178,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.41187,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.46198,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.51206,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.56216,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.61232,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.66245,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.71249,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.76846,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.81769,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.86453,354.086,149.753,97.7484,-3.70145,-14.5778,14.8965,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.9177,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
6.96806,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.01423,370.702,129.726,84.4428,-3.83594,-11.7944,10.7336,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.06381,260.173,78.028,48.1842,-9.21339,9.88552,-44.3731,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.11397,272.343,84.1915,51.1508,-9.26111,12.0308,-39.7953,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.16669,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.2193,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.2693,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.31879,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.36961,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.41898,86.9842,-12.966,34.0595,7.91155,-18.6007,-40.0414,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.46515,86.5964,-12.6132,35.3293,8.44611,-19.2886,-39.9756,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.51878,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.56477,371.642,106.253,111.362,-4.32955,-16.1487,6.98019,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.61501,371.923,107.403,108.442,-4.78322,-15.6987,6.93014,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.66586,338.478,95.6891,76.4709,-9.63643,20.9525,-31.1132,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.71599,336.482,96.6983,72.9712,-9.42673,21.4114,-30.8337,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.7654,329.871,95.8173,71.0192,-9.15371,20.8236,-29.8228,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.81588,374.853,112.644,98.8802,-5.51963,-14.148,7.80058,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.86609,373.358,111.443,104.898,-5.96252,-15.351,7.71432,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.91648,372.841,110.359,107.496,-6.18241,-15.5563,7.42088,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
7.96572,373.099,106.53,111.99,-7.05219,-16.3004,7.01998,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.01653,373.062,103.866,113.556,-6.83534,-16.8228,6.67408,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.06598,377.061,99.3586,119.693,-5.22677,-19.5065,4.91342,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.11669,373.993,96.0814,118.759,-5.70239,-17.4833,5.77766,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.16618,374.588,92.8706,117.136,-6.3536,-14.3498,4.25079,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.21633,373.594,89.6327,119.704,-5.63042,-17.5979,4.34976,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.26638,375.053,87.2119,119.366,-5.91896,-17.36,3.90255,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.31651,375.197,86.1715,117.443,-6.40478,-17.1361,3.82835,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.36721,376.383,85.4325,110.46,-7.39963,-16.3984,4.02328,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.41731,379.612,85.0066,106.152,-8.02974,-15.9708,3.38851,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.46736,381.706,82.7482,98.8116,-8.86589,-14.593,3.36315,392.582,35.9486,95.4345,5.28675,-15.4241,-7.30138
8.51691,381.236,81.4243,94.9675,-9.19661,-14.5532,3.10143,381.236,81.4243,94.9675,-9.19661,-14.5532,3.10143
8.57034,381.236,81.4243,94.9675,-9.19661,-14.5532,3.10143,381.236,81.4243,94.9675,-9.19661,-14.5532,3.10143
8.61693,392.612,80.8909,81.8878,-8.73887,-11.988,2.46598,381.506,80.3415,94.9786,-8.85177,-14.5739,2.85374
8.66715,385.16,78.7233,78.9508,-8.15734,-12.0784,2.49439,385.16,78.7233,78.9508,-8.15734,-12.0784,2.49439
8.7173,385.466,78.74,80.1506,-8.18668,-12.0468,2.41213,385.466,78.74,80.1506,-8.18668,-12.0468,2.41213
8.76735,383.099,78.8891,86.9662,-8.46188,-13.0346,2.55559,383.099,78.8891,86.9662,-8.46188,-13.0346,2.55559
8.81749,389.751,84.1845,86.0735,-10.181,-5.08647,7.28997,389.751,84.1845,86.0735,-10.181,-5.08647,7.28997
8.86757,382.03,79.7785,93.9774,-8.50216,-13.8673,2.29623,382.03,79.7785,93.9774,-8.50216,-13.8673,2.29623
8.91776,382.727,80.0739,93.0216,-8.34557,-13.6722,2.8244,382.727,80.0739,93.0216,-8.34557,-13.6722,2.8244
8.96861,341.135,67.0799,61.5124,-11.7975,17.8556,-25.6684,383.578,80.3728,91.3386,-8.61781,-12.5333,3.2143
9.01798,337.259,68.2318,54.9994,-11.9526,20.9547,-21.8289,383.578,80.3728,91.3386,-8.61781,-12.5333,3.2143
9.07199,383.578,80.3728,91.3386,-8.61781,-12.5333,3.2143,383.578,80.3728,91.3386,-8.61781,-12.5333,3.2143
9.12259,408.684,85.5306,81.368,-6.66506,-10.9949,3.16235,383.578,80.3728,91.3386,-8.61781,-12.5333,3.2143
9.16876,384.667,79.8218,79.2123,-5.04389,-11.3154,2.77176,384.667,79.8218,79.2123,-5.04389,-11.3154,2.77176
9.21842,385.315,79.8745,80.8162,-4.73997,-11.4981,2.63417,385.315,79.8745,80.8162,-4.73997,-11.4981,2.63417
9.26852,387.942,80.6372,83.5537,-4.25885,-11.7374,2.93678,387.942,80.6372,83.5537,-4.25885,-11.7374,2.93678
9.31859,386.894,80.4103,84.1829,-4.41238,-12.0617,2.80876,386.894,80.4103,84.1829,-4.41238,-12.0617,2.80876
9.36872,384.609,82.3127,84.0046,-4.7663,-12.2343,3.0149,384.609,82.3127,84.0046,-4.7663,-12.2343,3.0149
9.41879,384.646,85.3845,82.9642,-4.42284,-11.8456,3.83946,384.646,85.3845,82.9642,-4.42284,-11.8456,3.83946
9.46933,384.748,88.3669,79.642,-4.82974,-11.234,3.86905,384.748,88.3669,79.642,-4.82974,-11.234,3.86905
9.51898,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845
9.57461,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845
9.62435,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845,384.239,90.3838,76.223,-4.93127,-11.0279,4.19845
9.67045,382.806,113.253,56.9292,-7.3188,-8.40653,7.7468,384.327,89.8186,76.8825,-4.90195,-11.0983,4.12681
9.71949,382.271,115.652,57.5311,-7.91845,-8.45162,8.03882,384.327,89.8186,76.8825,-4.90195,-11.0983,4.12681
9.76963,381.591,115.429,57.0834,-8.90202,-8.46538,8.18954,384.327,89.8186,76.8825,-4.90195,-11.0983,4.12681
9.81969,381.969,114.008,58.9467,-9.25685,-8.77849,7.7521,384.327,89.8186,76.8825,-4.90195,-11.0983,4.12681
9.87036,382.015,111.53,63.558,-9.52338,-9.48797,7.67765,382.015,111.53,63.558,-9.52338,-9.48797,7.67765
9.92051,380.53,110.063,67.2037,-9.38178,-9.92989,7.74301,380.53,110.063,67.2037,-9.38178,-9.92989,7.74301
9.97342,380.53,110.063,67.2037,-9.38178,-9.92989,7.74301,380.53,110.063,67.2037,-9.38178,-9.92989,7.74301
10.02,380.385,106.032,80.8783,-9.39211,-11.9678,6.67468,380.385,106.032,80.8783,-9.39211,-11.9678,6.67468
10.0708,378.839,104.394,83.8456,-9.95691,-13.114,6.61481,378.839,104.394,83.8456,-9.95691,-13.114,6.61481
10.1203,381.035,104.424,83.8385,-10.0332,-12.6961,6.52085,381.035,104.424,83.8385,-10.0332,-12.6961,6.52085
10.1705,379.795,102.625,82.2597,-11.3724,-12.3285,5.98125,379.795,102.625,82.2597,-11.3724,-12.3285,5.98125
10.2206,381.277,103.038,80.4352,-12.0345,-12.1794,6.13016,381.277,103.038,80.4352,-12.0345,-12.1794,6.13016
10.2706,382.559,103.86,77.4419,-14.1504,-12.0682,6.49746,382.559,103.86,77.4419,-14.1504,-12.0682,6.49746
10.3208,383.759,104.238,75.7947,-15.0812,-12.0949,6.50752,383.759,104.238,75.7947,-15.0812,-12.0949,6.50752
10.3709,384.296,105.18,66.1137,-17.4483,-2.183,6.92484,384.296,105.18,66.1137,-17.4483,-2.183,6.92484
10.4214,383.652,105.604,68.0015,-16.8642,-11.488,6.84657,383.652,105.604,68.0015,-16.8642,-11.488,6.84657
10.4711,385.04,107.587,63.7814,-17.7231,-10.7198,7.09993,385.04,107.587,63.7814,-17.7231,-10.7198,7.09993
10.5213,383.311,108.422,59.1165,-17.7331,-10.076,7.36207,383.311,108.422,59.1165,-17.7331,-10.076,7.36207
10.5751,383.311,108.422,59.1165,-17.7331,-10.076,7.36207,383.311,108.422,59.1165,-17.7331,-10.076,7.36207
10.6213,382.929,116.29,44.1937,-18.0913,-8.03144,8.51218,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.6715,382.85,120.718,42.4715,-18.9283,-7.87706,9.04658,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.7216,383.68,123.603,41.1772,-19.0758,-7.78613,9.65819,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.7724,386.027,128.729,33.5722,-20.0125,3.00281,9.67221,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.8257,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.8731,378.277,136.688,33.3298,-18.4742,-6.54803,11.2136,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.9221,376.104,139.082,33.6519,-18.2463,-6.43383,11.6086,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
10.9721,375.909,144.539,32.7092,-17.95,-6.57729,12.4759,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.0222,375.719,145.867,31.0566,-17.4046,-5.93478,12.8338,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.0724,375.509,147.081,27.6486,-17.5182,-5.6663,13.1197,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.1225,375.482,146.841,25.6537,-17.3709,-5.38008,12.8745,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.1726,374.129,148,21.8311,-17.3104,-4.8925,13.1474,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.2227,373.354,148.083,20.9462,-17.1395,-4.72639,13.2674,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.2728,373.513,148.179,20.2657,-17.5174,-4.61877,13.0213,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.3229,373.028,147.996,20.2736,-17.4378,-4.59298,13.2961,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.373,372.548,147.884,20.4881,-17.5953,-4.5001,13.6273,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.4231,373.041,147.581,20.3889,-17.303,-4.45874,13.187,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.4732,374.173,147.411,21.2019,-17.5377,-4.79817,13.0559,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.5232,374.873,146.717,22.4099,-18.0848,-5.06925,13.0375,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.574,334.129,120.324,10.4797,-17.7765,9.2995,-34.0008,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.6233,331.129,117.841,13.0572,-17.4678,9.27592,-33.9897,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.6735,329.968,116.389,14.3645,-17.5098,9.07981,-33.8011,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.7273,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.7783,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.8237,376.339,140.281,31.4256,-17.2974,-6.26246,11.7966,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.8734,375.998,141.027,29.8316,-17.2312,-6.10146,11.9223,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.9232,378.054,143.743,28.1212,-17.152,-5.66541,12.526,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
11.9733,375.039,144.398,25.9528,-16.8595,-5.45867,12.7031,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.0232,374.072,144.232,25.1932,-16.7472,-5.1124,12.6815,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.0732,373.316,145.227,25.1826,-16.7623,-5.29694,12.7691,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.1232,374.802,146.185,25.4888,-16.7782,-5.00641,12.7548,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.1733,374.714,148.167,26.2604,-16.6614,-5.64483,13.3369,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.2232,373.805,148.217,25.9216,-16.5143,-5.05031,12.9373,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.2735,373.007,149.708,25.7718,-16.1287,-5.26712,13.6541,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.3234,371.427,150.046,25.6895,-16.1296,-5.04247,13.7666,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.3734,371.222,152.182,26.0397,-16.039,-5.18281,14.0384,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.4235,373.11,153.956,26.2654,-15.9345,-5.10984,14.3723,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.4735,373.191,155.658,25.7889,-15.6552,-4.83326,14.462,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.5232,370.374,155.736,26.4833,-15.7201,-5.40531,14.682,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.5733,369.451,156.614,26.432,-15.2639,-5.15644,14.7279,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.6232,368.512,156.265,26.4245,-14.9964,-4.99821,14.5679,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.6733,369.347,159.121,26.7225,-15.4043,-5.2148,15.2889,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.7232,368.197,160.037,26.4607,-14.968,-4.91536,15.3941,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.7732,365.992,160.327,27.5295,-15.1132,-5.5137,15.6672,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.8233,367.354,161.377,27.8295,-15.229,-5.18907,15.7978,383.56,107.901,61.0493,-17.5491,-10.0622,7.2545
12.8733,365.448,160.578,28.4189,-14.802,-5.30352,15.7444,365.448,160.578,28.4189,-14.802,-5.30352,15.7444
