3.13564,172.99,-11.5191,17.4934,2.08028,-0.500563,-2.86383,172.99,-11.5191,17.4934,2.08028,-0.500563,-2.86383
3.19024,172.99,-11.5191,17.4934,2.08028,-0.500563,-2.86383,172.99,-11.5191,17.4934,2.08028,-0.500563,-2.86383
3.23365,173.538,-9.85997,18.2872,1.3699,-0.907403,-2.35082,173.263,-10.6916,17.8893,1.72598,-0.703477,-2.60796
3.2837,173.323,-9.63,18.3926,1.32482,-0.872444,-2.22752,173.293,-10.1621,18.1404,1.52589,-0.78775,-2.41821
3.33391,173.492,-11.0074,19.2577,0.715156,-0.974309,-2.86004,173.392,-10.5837,18.6977,1.12153,-0.880798,-2.63857
3.38395,173.492,-12.8348,20.5918,-0.154754,-1.51159,-3.3494,173.442,-11.7065,19.6424,0.484977,-1.19541,-2.9931
3.43388,172.838,-15.0812,20.6265,-0.110232,-1.7304,-4.29161,173.141,-13.3896,20.1332,0.188113,-1.46224,-3.64074
3.48379,172.678,-17.6236,18.958,-0.178253,-0.389138,-4.99165,172.91,-15.5014,19.5471,0.00538605,-0.927022,-4.31451
3.53377,172.423,-19.1338,16.1285,-1.08032,0.117183,-5.64842,172.667,-17.3131,17.842,-0.536116,-0.406218,-4.97981
3.58379,173.319,-19.9474,13.5152,-1.41721,0.806903,-5.95023,172.992,-18.627,15.684,-0.975566,0.198833,-5.46381
3.63382,172.947,-22.5465,7.38532,-2.20166,2.82223,-6.74025,172.969,-20.5818,11.545,-1.58709,1.50727,-6.10044
3.68373,173.281,-23.6888,6.27351,-2.27188,3.17398,-7.11519,173.125,-22.1314,8.9158,-1.92863,2.33855,-6.60655
3.73378,172.97,-24.0956,6.63651,-2.18878,2.93034,-7.25434,173.048,-23.1111,7.77899,-2.05838,2.63371,-6.92964
3.78372,173.019,-24.1331,6.85763,-2.10794,3.1139,-7.24588,173.033,-23.6208,7.31946,-2.0831,2.87321,-7.08737
